Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2013	B 2014	F 2015	BO 1 2016	BO 2 2017	BO 3 2018
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Materielinvesteringer hovedkonto til udløb	Anlæg og materielinvesteringer	Anlægsaktiver (anskaffelser)	35.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Materielinvesteringer hovedkonto til udløb	Anlæg og materielinvesteringer	Varebeholdninger	2.2	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Indtægtsdækket virksomhed	Salg af varer	-3.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Indtægtsdækket virksomhed	Husleje, leje af arealer,leasing	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Indtægtsdækket virksomhed	Lønninger / personaleomkostninger	0.9	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Indtægtsdækket virksomhed	Andre ordinære driftsomkostninger	1.4	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Freds- og Stabiliseringsfonden	Salg af varer	-0.2	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Freds- og Stabiliseringsfonden	Husleje, leje af arealer,leasing	1.6	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Freds- og Stabiliseringsfonden	Lønninger / personaleomkostninger	9.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Freds- og Stabiliseringsfonden	Andre driftsindtægter	-18.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Freds- og Stabiliseringsfonden	Andre ordinære driftsomkostninger	29.6	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Freds- og Stabiliseringsfonden	Overførselsudgifter til EU og øvrige udland	50.8	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Understøttelsesordning, redningsmænd	Interne statslige overførselsudgifter	4.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Salg af varer	-441.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Husleje, leje af arealer,leasing	186.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Lønninger / personaleomkostninger	9578.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Fradrag for anlægsløn	-56.4	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Andre driftsindtægter	-236.4	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Andre ordinære driftsomkostninger	4721.9	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Finansielle indtægter	-75.3	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Finansielle omkostninger	3.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Skatter og afgifter	-0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Interne statslige overførselsindtægter	-0.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Overførselsudgifter til EU og øvrige udland	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Interne statslige overførselsudgifter	21.3	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Tilskud til personer	11.4	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Tilskud til anden virks. og invest.tilskud	11.3	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Immaterielle anlægsaktiver	21.2	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	1463.8	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Afhændelse af anlægsakt. udenfor omk.reform	-37.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og materielinvesteringer	Forsvarskommandoe hovedkonto til udløb	Almindelig virksomhed	Varebeholdninger	3795.6	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Regnskab	Forsvarsministeriets Regnskabsstyrelse	Almindelig virksomhed	Salg af varer	0.0	0.0	-0.2	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Regnskab	Forsvarsministeriets Regnskabsstyrelse	Almindelig virksomhed	Lønninger / personaleomkostninger	0.0	75.6	70.5	74.4	73.8	73.8
Forsvarsministeriet	Fællesudgifter	Regnskab	Forsvarsministeriets Regnskabsstyrelse	Almindelig virksomhed	Andre ordinære driftsomkostninger	0.0	3.7	3.4	3.7	3.7	3.7
Forsvarsministeriet	Fællesudgifter	Ejendomme	Provenu ved afhændelse af ejendomme	Provenu ved afhændelse af ejendomme	Andre driftsindtægter	-0.9	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Provenu ved afhændelse af ejendomme	Provenu ved afhændelse af ejendomme	Andre ordinære driftsomkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Provenu ved afhændelse af ejendomme	Provenu ved afhændelse af ejendomme	Anlægsaktiver (anskaffelser)	0.0	0.0	2.6	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Provenu ved afhændelse af ejendomme	Provenu ved afhændelse af ejendomme	Afhændelse af anlægsakt. udenfor omk.reform	-84.0	0.0	-156.5	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Bygge- og anlægsarbejder	Strukturtilpasninger 2005-2009	Andre ordinære driftsomkostninger	0.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Bygge- og anlægsarbejder	Strukturtilpasninger 2005-2009	Anlægsaktiver (anskaffelser)	0.8	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Bygge- og anlægsarbejder	Strukturtilpasninger 2005-2009	Afhændelse af anlægsakt. udenfor omk.reform	-11.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Bygge- og anlægsarbejder	Bygge- og anlægsarbejder	Lønninger / personaleomkostninger	0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Bygge- og anlægsarbejder	Bygge- og anlægsarbejder	Fradrag for anlægsløn	-0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Bygge- og anlægsarbejder	Bygge- og anlægsarbejder	Andre ordinære driftsomkostninger	20.3	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Bygge- og anlægsarbejder	Bygge- og anlægsarbejder	Anlægsaktiver (anskaffelser)	173.9	250.0	281.2	255.3	255.3	255.3
Forsvarsministeriet	Fællesudgifter	Ejendomme	Bygge- og anlægsarbejder	Bygge- og anlægsarbejder	Donationer	-20.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Etablissementsdrift	Indtægtsdækket virksomhed	Salg af varer	0.0	-4.8	-3.5	-3.5	-3.5	-3.5
Forsvarsministeriet	Fællesudgifter	Ejendomme	Etablissementsdrift	Indtægtsdækket virksomhed	Lønninger / personaleomkostninger	0.0	1.7	1.2	1.2	1.2	1.2
Forsvarsministeriet	Fællesudgifter	Ejendomme	Etablissementsdrift	Indtægtsdækket virksomhed	Andre ordinære driftsomkostninger	0.0	3.1	2.3	2.3	2.3	2.3
Forsvarsministeriet	Fællesudgifter	Ejendomme	Etablissementsdrift	Etablissementsdrift	Salg af varer	0.0	-133.9	-105.9	-119.4	-119.4	-119.4
Forsvarsministeriet	Fællesudgifter	Ejendomme	Etablissementsdrift	Etablissementsdrift	Lønninger / personaleomkostninger	0.0	409.5	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Ejendomme	Etablissementsdrift	Etablissementsdrift	Andre ordinære driftsomkostninger	0.0	1389.0	1460.8	1474.9	1284.2	1317.2
Forsvarsministeriet	Fællesudgifter	Ejendomme	Forsvarsministeriets Ejendomsstyrelse	Almindelig virksomhed	Lønninger / personaleomkostninger	0.0	119.8	318.6	312.4	307.1	307.1
Forsvarsministeriet	Fællesudgifter	Ejendomme	Forsvarsministeriets Ejendomsstyrelse	Almindelig virksomhed	Andre ordinære driftsomkostninger	0.0	11.1	9.6	13.2	13.1	13.1
Forsvarsministeriet	Fællesudgifter	Materiel og IT	Materielanskaffelser	Anlæg og materielinvesteringer	Anlægsaktiver (anskaffelser)	0.0	2350.0	1769.5	1969.5	2169.5	1969.5
Forsvarsministeriet	Fællesudgifter	Materiel og IT	Informatik Plan	Informatik Plan	Salg af varer	0.0	-15.8	-15.1	-16.9	-16.9	-16.9
Forsvarsministeriet	Fællesudgifter	Materiel og IT	Informatik Plan	Informatik Plan	Andre ordinære driftsomkostninger	0.0	562.4	607.8	515.3	487.0	512.0
Forsvarsministeriet	Fællesudgifter	Materiel og IT	Materieldrift	Materieldrift	Salg af varer	0.0	-71.5	-163.7	-0.7	-0.7	-0.7
Forsvarsministeriet	Fællesudgifter	Materiel og IT	Materieldrift	Materieldrift	Andre ordinære driftsomkostninger	0.0	4130.5	4068.1	3797.8	3628.8	3628.8
Forsvarsministeriet	Fællesudgifter	Materiel og IT	Materiel- og Indkøbsstyrelse	Almindelig virksomhed	Salg af varer	0.0	0.0	-8.9	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Materiel og IT	Materiel- og Indkøbsstyrelse	Almindelig virksomhed	Lønninger / personaleomkostninger	0.0	1150.3	1158.3	1112.9	1106.3	1106.3
Forsvarsministeriet	Fællesudgifter	Materiel og IT	Materiel- og Indkøbsstyrelse	Almindelig virksomhed	Andre ordinære driftsomkostninger	0.0	106.9	82.0	94.8	94.5	94.5
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Veterancenter	Lønninger / personaleomkostninger	0.0	94.9	103.9	100.5	100.3	89.6
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Veterancenter	Andre ordinære driftsomkostninger	0.0	31.2	29.5	27.4	26.2	18.9
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Veterancenter	Interne statslige overførselsindtægter	0.0	-7.6	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Veterancenter	Tilskud til anden virks. og invest.tilskud	0.0	11.4	17.7	17.7	17.7	11.5
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Forsvarets Center for Arbejdsmiljø	Lønninger / personaleomkostninger	0.0	11.1	11.3	11.1	10.9	10.9
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Forsvarets Center for Arbejdsmiljø	Andre ordinære driftsomkostninger	0.0	1.7	1.6	1.6	1.6	1.6
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Arbejdsskadeerstatning vedr. veteraner	Lønninger / personaleomkostninger	0.0	0.0	0.2	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Arbejdsskadeerstatning vedr. veteraner	Andre ordinære driftsomkostninger	0.0	19.9	407.7	88.1	66.7	66.7
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Arbejdsskadeerstatning vedr. veteraner	Interne statslige overførselsudgifter	0.0	54.4	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Den danske repræsentation ved NATO	Husleje, leje af arealer,leasing	0.0	0.1	0.1	0.1	0.1	0.1
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Den danske repræsentation ved NATO	Lønninger / personaleomkostninger	0.0	5.2	4.8	5.3	5.3	5.3
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Den danske repræsentation ved NATO	Andre ordinære driftsomkostninger	0.0	5.2	4.7	5.2	5.2	5.2
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Den danske repræsentation ved NATO	Interne statslige overførselsudgifter	0.0	0.8	0.9	0.9	0.9	0.9
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Forsvarets Auditørkorps	Lønninger / personaleomkostninger	0.0	16.2	14.7	16.4	16.4	16.4
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Forsvarets Auditørkorps	Andre ordinære driftsomkostninger	0.0	2.6	2.6	2.6	2.6	2.6
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Understøttelsesordning, redningsmænd	Interne statslige overførselsudgifter	0.0	4.3	4.7	4.7	4.7	4.7
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Almindelig virksomhed	Salg af varer	0.0	0.0	-1.7	-2.8	-2.8	-2.8
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Almindelig virksomhed	Lønninger / personaleomkostninger	0.0	916.0	915.9	863.7	827.9	812.0
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Almindelig virksomhed	Andre ordinære driftsomkostninger	0.0	690.0	515.8	570.5	568.3	568.3
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Almindelig virksomhed	Interne statslige overførselsudgifter	0.0	23.9	25.1	25.1	25.1	25.1
Forsvarsministeriet	Fællesudgifter	Personale	Forsvarsministeriets Personalestyrelse	Almindelig virksomhed	Tilskud til personer	0.0	11.9	33.5	33.5	7.0	7.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Reserver og budgetregulering	Omprioritering i Redningsberedskabet	Reserver og budgetregulering	0.0	0.0	0.0	-75.0	-125.0	-125.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Reserver og budgetregulering	Effektiviseringer af beredskab	Reserver og budgetregulering	0.0	-5.3	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Husleje, leje af arealer,leasing	0.5	1.1	1.1	1.1	1.1	1.1
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Lønninger / personaleomkostninger	7.1	7.5	7.5	7.6	7.6	7.5
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Andre ordinære driftsomkostninger	1.1	1.2	1.2	1.2	1.2	1.1
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Fri egenkapital (budget. af årets resultat)	0.7	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Reserve vedr. internationale operationer	Lønninger / personaleomkostninger	0.0	0.0	127.1	200.0	200.0	200.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Reserve vedr. internationale operationer	Andre ordinære driftsomkostninger	0.0	0.0	-98.1	300.0	300.0	300.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Internationalt Sikkerhedssamarbejde	Lønninger / personaleomkostninger	0.0	0.0	2.8	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Internationalt Sikkerhedssamarbejde	Andre ordinære driftsomkostninger	0.0	0.0	7.2	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Freds- og Stabiliseringsfonden	Husleje, leje af arealer,leasing	0.0	2.7	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Freds- og Stabiliseringsfonden	Lønninger / personaleomkostninger	0.0	5.4	5.6	5.6	5.6	5.6
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Freds- og Stabiliseringsfonden	Andre ordinære driftsomkostninger	0.0	62.0	65.2	65.2	65.2	75.9
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Centralt styrede initiativer	Lønninger / personaleomkostninger	0.0	681.0	-19.2	182.4	232.9	78.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Centralt styrede initiativer	Andre ordinære driftsomkostninger	0.0	305.4	-369.0	400.5	540.4	313.9
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Centralt styrede initiativer	Centralt styrede initiativer	Finansielle indtægter	0.0	0.0	-6.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Nyt kampflyprogram	Husleje, leje af arealer,leasing	0.0	1.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Nyt kampflyprogram	Lønninger / personaleomkostninger	0.0	19.8	18.5	19.5	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Nyt kampflyprogram	Andre ordinære driftsomkostninger	0.0	15.0	8.7	15.7	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Salg af varer	-3.8	-4.0	-4.0	-4.0	-4.0	-4.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Husleje, leje af arealer,leasing	0.3	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Lønninger / personaleomkostninger	7.8	7.8	7.9	7.9	7.9	7.9
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Af- og nedskrivninger	0.4	0.9	0.9	0.9	0.9	0.9
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Andre driftsindtægter	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Andre ordinære driftsomkostninger	5.5	5.7	5.6	5.6	5.6	5.6
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Finansielle omkostninger	0.2	0.2	0.2	0.2	0.2	0.2
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Tilskud til anden virks. og invest.tilskud	0.0	0.0	0.9	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Fri egenkapital (budget. af årets resultat)	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Salg af varer	-0.9	-2.0	-2.0	-2.0	-2.0	-2.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Husleje, leje af arealer,leasing	14.0	11.9	12.1	12.1	12.1	12.1
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Lønninger / personaleomkostninger	86.2	82.5	184.4	212.2	213.6	211.9
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Af- og nedskrivninger	0.8	5.2	5.3	5.3	5.3	5.3
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Andre ordinære driftsomkostninger	29.8	18.8	30.1	42.1	41.3	41.3
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Finansielle indtægter	0.0	0.0	0.0	-6.0	-6.0	-6.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Finansielle omkostninger	0.7	0.4	14.4	14.4	14.4	14.4
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Interne statslige overførselsudgifter	23.4	23.7	23.9	23.9	23.9	23.9
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Tilskud til anden virks. og invest.tilskud	0.0	0.2	2.1	2.1	2.1	2.1
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Fri egenkapital (budget. af årets resultat)	0.6	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Reserve vedr. flygtninge og indvandrere	Nedbringelse af sagsbehandlingstider	Reserver og budgetregulering	0.0	5.2	7.8	15.2	15.2	15.2
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Reserve vedr. flygtninge og indvandrere	Udsvingsreserve	Reserver og budgetregulering	0.0	0.0	10.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Reserve vedr. flygtninge og indvandrere	Reserve	Andre ordinære driftsomkostninger	0.0	0.0	-9.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Reserve vedr. flygtninge og indvandrere	Reserve	Reserver og budgetregulering	0.0	0.0	1.2	7.8	7.8	7.8
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Støtteordning for asylansøgere	Støtteordning for asylansøgere	Andre ordinære driftsomkostninger	10.4	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Støtteordning for asylansøgere	Støtteordning for asylansøgere	Tilskud til personer	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Støtteordning for asylansøgere	Støtteordning for asylansøgere	Tilskud til anden virks. og invest.tilskud	0.5	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Udflytning fra asylcentre	Mere målrettet indkvartering af asylansøgere	Andre ordinære driftsomkostninger	1.1	30.7	55.2	31.2	30.6	29.6
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Udflytning fra asylcentre	Styrket rådgivning	Andre ordinære driftsomkostninger	7.0	18.4	18.7	18.7	18.3	17.5
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Udflytning fra asylcentre	Styrkede tilbud til børne- og ungegruppen	Andre ordinære driftsomkostninger	7.2	26.5	31.9	26.9	26.4	25.9
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Udflytning fra asylcentre	Styrkede undervisnings- og aktiveringstilbud	Andre ordinære driftsomkostninger	1.6	31.0	26.4	31.4	30.8	30.3
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Udflytning fra asylcentre	Styrkede undervisnings- og aktiveringstilbud	Tilskud til anden virks. og invest.tilskud	5.1	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Udflytning fra asylcentre	Udflytning fra asylcentre	Husleje, leje af arealer,leasing	9.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Udflytning fra asylcentre	Udflytning fra asylcentre	Andre ordinære driftsomkostninger	0.2	87.4	62.8	87.7	85.9	84.9
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Bidrag til int. org. samt transp. til DK	Modtage- og omsorgsfaciliteter (mindreårige)	Andre ordinære driftsomkostninger	0.0	2.6	2.2	2.2	2.2	2.2
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Bidrag til int. org. samt transp. til DK	Medlemsbidrag til GDISC	Overførselsudgifter til EU og øvrige udland	0.1	0.2	0.2	0.2	0.2	0.2
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Bidrag til int. org. samt transp. til DK	Den Int. Organisation for Migration (IOM)	Andre ordinære driftsomkostninger	5.6	11.6	16.6	12.2	12.2	12.2
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Bidrag til int. org. samt transp. til DK	Den Int. Organisation for Migration (IOM)	Overførselsudgifter til EU og øvrige udland	1.7	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Udlændinge	Udgifter vedrørende udlændinge	Bidrag til int. org. samt transp. til DK	Bidrag til IGC	Overførselsudgifter til EU og øvrige udland	0.6	0.6	0.6	0.6	0.6	0.6
